genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02430			81981	83375	+	1395		MFS transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02435			83544	83771	-	228		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02440			83865	84389	+	525		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02445			84541	87855	-	3315		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02450			87886	88440	-	555		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02455			88538	88867	-	330		ArsR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02460			89364	90308	-	945		DNA-entry nuclease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02465			90385	90930	-	546		GNAT family acetyltransferase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02470			91193	91720	-	528		GNAT family acetyltransferase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02475			92321	93526	-	1206		CAAX protease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02480			93620	95242	-	1623		ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02485			95555	96349	-	795		HAD family hydrolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02490			96436	98268	-	1833		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02495			98412	100919	+	2508		excinuclease ABC subunit A				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02500			101227	102441	-	1215		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02505			102541	103452	+	912		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02510			103732	104982	-	1251		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02515			105090	106385	-	1296		phosphodiesterase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02520			106512	107342	-	831		esterase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02525			107519	108238	+	720		GntR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02530			108621	111122	-	2502		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02535			111512	111754	-	243		cytochrome B5				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02540			112267	112800	-	534		PTS sugar transporter subunit IIA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02545			113245	114375	-	1131		diguanylate cyclase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02550			114391	115071	-	681		diguanylate cyclase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02555			115282	115863	-	582		ribonucleoside-triphosphate reductase activating protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02560			115796	118018	-	2223		ribonucleoside-triphosphate reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02565			118467	118940	+	474		lipoprotein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02570			119083	119493	+	411		peptide deformylase			3.5.1.88|Peptide deformylase	
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02575			119725	120576	+	852		thiamine biosynthesis protein ApbE				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02580			120765	121769	-	1005		tRNA-dihydrouridine synthase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02585			121945	122139	-	195		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02590			122455	123714	-	1260		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02595			124154	125056	+	903		LysR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02600			125119	126498	-	1380		cation transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02605			126635	128107	-	1473		3,4-dihydroxybenzoate decarboxylase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02610			129347	130795	+	1449		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02615			130814	131785	+	972		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02620			131905	132054	-	150		hydrolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02625			132054	132311	-	258		bacteriocin immunity protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02630			132472	133212	-	741		alpha/beta hydrolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02635			133386	134480	-	1095		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02640			134659	136068	-	1410		tannase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02645			136392	138155	-	1764		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02650			138291	139196	-	906		peptide ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02655			139390	140091	+	702		esterase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02660			140262	141185	-	924		amidohydrolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02665			141285	141908	+	624		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02670			141991	142293	-	303		HxlR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02675			142396	143283	-	888		N-acetylmannosamine kinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02680			143476	145233	-	1758		multidrug ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02685			145262	145798	-	537		MarR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02690			145950	146603	-	654		NAD(P)H-dependent quinone reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02695			146955	148937	+	1983		PTS N-acetylglucosamine transporter subunit IIABC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02700			149483	150256	-	774		ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02705			150153	151154	-	1002		ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02710			151172	152137	-	966		ABC transporter substrate-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02715			152579	154087	-	1509		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02720			154084	154470	-	387		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02725			154552	155595	-	1044		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02730			155669	156451	-	783		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02740			157728	158432	-	705		amino acid ABC transporter ATPase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02745			158433	159212	-	780		branched-chain amino acid ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02750			159205	160167	-	963		branched-chain amino acid ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02755			160184	161062	-	879		ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02760			161093	162286	-	1194		branched-chain amino acid ABC transporter substrate-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02765			162854	163072	-	219		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02770			163167	163967	-	801		peptidase M10				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02775			164200	164685	-	486		teichoic acid glycosylation protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02780			165090	165761	-	672		Cro/Cl family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02785			166091	167683	+	1593		manganese transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02790			167683	168114	+	432		universal stress protein UspA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02795			168237	168509	+	273		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02800			168588	169268	-	681		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02810			169623	170186	-	564		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02815			171169	173169	-	2001		ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02820			173545	176769	-	3225		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02825			176982	177374	-	393		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02830			177409	178245	-	837		metallophosphoesterase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02835			178382	178747	+	366		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02840			178878	179699	+	822		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02845			179902	180348	-	447		PTS cellobiose transporter subunit IIA				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02850			180803	181129	-	327		PTS cellobiose transporter subunit IIB				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02855			181153	182625	-	1473		PTS cellobiose transporter subunit IIC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02860			182625	184007	-	1383		6-phospho-beta-glucosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02865			184204	185223	-	1020		NAD-dependent dehydratase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02870			185329	185772	+	444		MerR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02875			186147	186770	+	624		peptidoglycan-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02880			187196	187873	+	678		peptidoglycan-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02885			188040	188642	-	603		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02890			188791	189138	+	348		RNA-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02895			189124	190017	-	894		metal ABC transporter substrate-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02900			190132	190656	+	525		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02905			190783	191427	+	645		DNA-3-methyladenine glycosylase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02910			191626	192762	+	1137		diguanylate cyclase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02915			192833	193258	-	426		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02920			193258	194736	-	1479		LytTR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02925			194879	196723	-	1845		reverse transcriptase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02930			197812	198723	-	912		LysR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02935			198861	199280	+	420		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02940			199297	200040	+	744		oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02945			200088	201494	+	1407		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02950			201511	202149	+	639		saccharopine dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02955			202162	202656	+	495		phosphatidylethanolamine-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02960			202682	203092	+	411		LytTR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02965			203106	203459	+	354		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02975			204248	204904	+	657		short-chain dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02980			205068	206258	-	1191		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02985			206280	208061	-	1782		multidrug ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02990			208054	209778	-	1725		multidrug ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_02995			210199	211326	+	1128		peptidase M10				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03000			211627	212826	+	1200		amidohydrolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03005			212918	213808	-	891		oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03010			214062	214508	-	447		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03015			214644	215471	-	828		XRE family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03020			215592	217076	-	1485		transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03025			217373	217768	+	396		transglycosylase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03030			218064	219236	+	1173		1,3-propanediol dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03035			220464	221585	-	1122		aryl-alcohol dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03040			221948	223873	-	1926		metal ABC transporter ATPase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03045			223873	224142	-	270		copper-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03050			224158	224532	-	375		copper-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03055			224939	228940	-	4002		cell wall anchor protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03060			229074	229835	-	762		AraC family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03065			230166	230450	-	285		TfoX domain protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03070			230454	231734	-	1281		histidine kinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03075			231992	233479	-	1488		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03080			233472	233897	-	426		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03085			233925	234989	-	1065		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03090			235046	235750	-	705		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03095			236475	237443	-	969		degydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03100			237468	237863	-	396		Fe-S cluster biosynthesis protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03105			237959	238585	-	627		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03110			238772	239815	-	1044		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03115			239888	240496	-	609		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03125			241042	243789	-	2748		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03130			244312	245136	-	825		extracellular protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03135			245272	245925	-	654		MFS transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03140			246296	246673	-	378		MarR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03145			246785	247990	+	1206		MFS sugar transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03150			248521	249150	+	630		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03155			249282	251183	-	1902		asparagine synthase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03160			251664	252410	-	747		transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03165			252415	253665	-	1251		histidine kinase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03170			253665	253793	-	129		autoinducer-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03175			254020	254601	-	582		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03180			254735	255649	+	915		short-chain dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03185			255689	257101	+	1413		succinate-semialdehyde dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03190			257372	259234	-	1863		muramidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03200			260240	260524	+	285		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03205			260808	261173	-	366		regulatory protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03210			261306	262034	+	729		oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03215			262193	262759	-	567		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03220			262886	263923	+	1038		epimerase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03225			264072	264638	-	567		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03230			264858	265811	-	954		aldo/keto reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03235			265928	267406	-	1479		major facilitator transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03240			267523	268122	+	600		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03245			268243	269184	-	942		ferrichrome ABC transporter substrate-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03250			269409	270203	+	795		ABC transporter ATP-binding protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03255			270200	271198	+	999		ferrichrome ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03260			271195	272190	+	996		iron ABC transporter permease				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03265			272435	272947	+	513		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03270			272928	273821	-	894		short-chain dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03275			274115	274861	-	747		oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03280			274878	275333	-	456		acetyltransferase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03285			275643	276479	+	837		short-chain dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03290			276490	276870	+	381		MerR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03300			283508	284569	-	1062		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03305			284643	285215	-	573		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03315			288464	289126	+	663		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03320			289123	290910	+	1788		elongation factor 4				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03325			291388	292989	-	1602		sodium:proton antiporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03330			293291	294115	-	825		NADH pyrophosphatase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03335			294270	295178	-	909		LysR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03340			295349	296830	+	1482		fumarate reductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03345			297286	300855	+	3570		cell wall anchor protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03350			301062	301529	+	468		ferritin				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03355			301651	301866	-	216		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03360			302173	302970	-	798		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03365			303245	304078	-	834		transcription antiterminator BglG				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03370			304097	305548	-	1452		beta-glucosidase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03375			305552	307399	-	1848		PTS beta-glucoside transporter subunit IIABC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03380			307741	308112	+	372		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03385			308244	310235	-	1992		transketolase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03390			310285	311661	-	1377		PTS beta-glucoside transporter subunit IIBC				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03395			311677	311979	-	303		PTS lactose transporter subunit IIB				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03405			314795	316060	+	1266		membrane protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03410			316382	316657	-	276		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03415			316766	317353	+	588		glutamine amidotransferase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03420			317732	317992	-	261		HxlR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03425			318243	318569	-	327		oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03435			320228	321316	+	1089		malate dehydrogenase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03440			321874	322680	+	807		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03445			322756	323208	+	453		lysozyme				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03450			323729	324388	+	660		cell surface protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03460			325481	326086	-	606		NAD(P)-dependent oxidoreductase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03465			326083	326526	-	444		bile acid 7-alpha dehydratase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03470			326651	328105	-	1455		multidrug transporter				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03475			328117	328494	-	378		hypothetical protein				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03480			328804	329388	-	585		TetR family transcriptional regulator				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03485			330273	330419	-	147		transposase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03490			330549	330761	-	213		transposase				
1590.75	Lactobacillus plantarum 90sk	JXAX01000002	RefSeq	CDS		SC12_03495			331039	331233	+	195		hypothetical protein				
