genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0622	b0622		655780	656340	+	561	pagP	palmitoyl transferase for Lipid A			2.3.1.-|Transferring groups other than amino-acyl groups.	00061|Fatty acid biosynthesis;00253|Tetracycline biosynthesis;00310|Lysine degradation;00330|Arginine and proline metabolism;00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00362|Benzoate degradation via hydroxylation;00540|Lipopolysaccharide biosynthesis;00564|Glycerophospholipid metabolism;00565|Ether lipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series;00623|2,4-Dichlorobenzoate degradation;00626|Naphthalene and anthracene degradation;00627|1,4-Dichlorobenzene degradation;00642|Ethylbenzene degradation;00650|Butanoate metabolism;00680|Methane metabolism;00903|Limonene and pinene degradation;00904|Diterpenoid biosynthesis;00906|Carotenoid biosynthesis;00942|Anthocyanin biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00950|Isoquinoline alkaloid biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis;00965|Betalain biosynthesis;01056|Biosynthesis of type II polyketide backbone
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0623	b0623		656515	656724	+	210	cspE	DNA-binding transcriptional repressor		GO:0005737|cytoplasm;GO:0006350|transcription;GO:0009266|response to temperature stimulus;GO:0016563|transcription activator activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0624	b0624		656778	657161	-	384	crcB	predicted inner membrane protein associated with chromosome condensation		GO:0009274|peptidoglycan-based cell wall		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4581	b4581		657254	658041	+	195	ybeM					
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0627	b0627		658170	658373	+	204	tatE	TatABCE protein translocation system subunit		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0628	b0628		658474	659439	-	966	lipA	lipoate synthase		GO:0005737|cytoplasm;GO:0009107|lipoate biosynthetic process	2.8.1.-|Sulfurtransferases.	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0629	b0629		659648	660601	-	954	ybeF	predicted DNA-binding transcriptional regulator		GO:0006350|transcription;GO:0016563|transcription activator activity;GO:0016564|transcription repressor activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0630	b0630		660860	661501	-	642	lipB	lipoyl-protein ligase		GO:0009107|lipoate biosynthetic process	2.3.1.-|Transferring groups other than amino-acyl groups.	00061|Fatty acid biosynthesis;00253|Tetracycline biosynthesis;00310|Lysine degradation;00330|Arginine and proline metabolism;00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00362|Benzoate degradation via hydroxylation;00540|Lipopolysaccharide biosynthesis;00564|Glycerophospholipid metabolism;00565|Ether lipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series;00623|2,4-Dichlorobenzoate degradation;00626|Naphthalene and anthracene degradation;00627|1,4-Dichlorobenzene degradation;00642|Ethylbenzene degradation;00650|Butanoate metabolism;00680|Methane metabolism;00903|Limonene and pinene degradation;00904|Diterpenoid biosynthesis;00906|Carotenoid biosynthesis;00942|Anthocyanin biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00950|Isoquinoline alkaloid biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis;00965|Betalain biosynthesis;01056|Biosynthesis of type II polyketide backbone
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0631	b0631		661602	661865	-	264	ybeD	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0632	b0632		661975	663186	-	1212	dacA	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5)		GO:0019866|organelle inner membrane;GO:0042493|response to drug	3.4.16.4|Serine-type D-Ala-D-Ala carboxypeptidase	00550|Peptidoglycan biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0633	b0633		663325	664413	-	1089	rlpA	minor lipoprotein		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0634	b0634		664424	665536	-	1113	mrdB	cell wall shape-determining protein		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0635	b0635		665539	667440	-	1902	mrdA	transpeptidase involved in peptidoglycan synthesis (penicillin-binding protein 2)		GO:0009252|peptidoglycan biosynthetic process;GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane;GO:0042493|response to drug		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0636	b0636		667471	667938	-	468	rlmH	23S rRNA m(3)Psi1915 pseudouridine methyltransferase; SAM-dependent				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0637	b0637		667942	668259	-	318	ybeB	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0638	b0638		668519	669130	-	612	cobC	predicted alpha-ribazole-5'-P phosphatase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0639	b0639		669154	669795	-	642	nadD	nicotinic acid mononucleotide adenylyltransferase, NAD(P)-dependent		GO:0009435|NAD biosynthetic process	2.7.7.18|Nicotinate-nucleotide adenylyltransferase	00760|Nicotinate and nicotinamide metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0640	b0640		669797	670828	-	1032	holA	DNA polymerase III, delta subunit		GO:0005737|cytoplasm;GO:0006261|DNA-dependent DNA replication	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0641	b0641		670828	671409	-	582	lptE	minor lipoprotein		GO:0019866|organelle inner membrane;GO:0042158|lipoprotein biosynthetic process		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0642	b0642		671424	674006	-	2583	leuS	leucyl-tRNA synthetase		GO:0005737|cytoplasm;GO:0006418|tRNA aminoacylation for protein translation	6.1.1.4|Leucine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0643	b0643		674241	674723	+	483	ybeL	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0644	b0644		674793	675770	-	978	ybeQ	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0645	b0645		675934	676641	+	708	ybeR	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0646	b0646		676638	678065	+	1428	djlB	predicted chaperone		GO:0006457|protein folding		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0647	b0647		678075	678629	-	555	ybeT	conserved outer membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0648	b0648		678731	679438	+	708	ybeU	predicted tRNA ligase				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0649	b0649		679435	680886	+	1452	djlC	Hsc56 co-chaperone of HscC				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0650	b0650		680946	682616	-	1671	hscC	Hsp70 family chaperone Hsc62, binds to RpoD and inhibits transcription		GO:0006457|protein folding		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0651	b0651		682700	683635	-	936	rihA	ribonucleoside hydrolase 1		GO:0009226|nucleotide-sugar biosynthetic process	3.2.2.-|Hydrolyzing N-glycosyl compounds.	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0652	b0652		683753	684478	-	726	gltL	glutamate and aspartate transporter subunit		GO:0005737|cytoplasm;GO:0006532|aspartate biosynthetic process;GO:0006537|glutamate biosynthetic process		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0653	b0653		684478	685152	-	675	gltK	glutamate and aspartate transporter subunit		GO:0006532|aspartate biosynthetic process;GO:0006537|glutamate biosynthetic process;GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0654	b0654		685152	685892	-	741	gltJ	glutamate and aspartate transporter subunit		GO:0006532|aspartate biosynthetic process;GO:0006537|glutamate biosynthetic process;GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0655	b0655		686062	686970	-	909	gltI	glutamate and aspartate transporter subunit		GO:0006537|glutamate biosynthetic process;GO:0042597|periplasmic space		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0656	b0656		687220	688236	-	1017	insH	IS5 transposase and trans-activator				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0657	b0657		688566	690104	-	1539	lnt	apolipoprotein N-acyltransferase		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane;GO:0042158|lipoprotein biosynthetic process	2.3.1.-|Transferring groups other than amino-acyl groups.	00061|Fatty acid biosynthesis;00253|Tetracycline biosynthesis;00310|Lysine degradation;00330|Arginine and proline metabolism;00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00362|Benzoate degradation via hydroxylation;00540|Lipopolysaccharide biosynthesis;00564|Glycerophospholipid metabolism;00565|Ether lipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series;00623|2,4-Dichlorobenzoate degradation;00626|Naphthalene and anthracene degradation;00627|1,4-Dichlorobenzene degradation;00642|Ethylbenzene degradation;00650|Butanoate metabolism;00680|Methane metabolism;00903|Limonene and pinene degradation;00904|Diterpenoid biosynthesis;00906|Carotenoid biosynthesis;00942|Anthocyanin biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00950|Isoquinoline alkaloid biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis;00965|Betalain biosynthesis;01056|Biosynthesis of type II polyketide backbone
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0658	b0658		690129	691007	-	879	ybeX	predicteed ion transport		GO:0009274|peptidoglycan-based cell wall		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0659	b0659		691097	691564	-	468	ybeY	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0660	b0660		691561	692601	-	1041	ybeZ	predicted protein with nucleoside triphosphate hydrolase domain				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0661	b0661		692754	694178	-	1425	miaB	isopentenyl-adenosine A37 tRNA methylthiolase		GO:0005737|cytoplasm;GO:0009451|RNA modification		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0662	b0662		694324	695499	+	1176	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol oxygenase			1.14.13.-|With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	00130|Ubiquinone and other terpenoid-quinone biosynthesis;00340|Histidine metabolism;00360|Phenylalanine metabolism;00361|gamma-Hexachlorocyclohexane degradation;00362|Benzoate degradation via hydroxylation;00363|Bisphenol A degradation;00380|Tryptophan metabolism;00622|Toluene and xylene degradation;00623|2,4-Dichlorobenzoate degradation;00624|1- and 2-Methylnaphthalene degradation;00625|Tetrachloroethene degradation;00626|Naphthalene and anthracene degradation;00627|1,4-Dichlorobenzene degradation;00643|Styrene degradation;00903|Limonene and pinene degradation;00904|Diterpenoid biosynthesis;00905|Brassinosteroid biosynthesis;00906|Carotenoid biosynthesis;00940|Phenylpropanoid biosynthesis;00941|Flavonoid biosynthesis;00943|Isoflavonoid biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00950|Isoquinoline alkaloid biosynthesis;01057|Biosynthesis of type II polyketide products
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0674	b0674		696736	698400	-	1665	asnB	asparagine synthetase B		GO:0005737|cytoplasm;GO:0006529|asparagine biosynthetic process;GO:0009063|amino acid catabolic process	6.3.5.4|Asparagine synthase (glutamine-hydrolyzing)	00250|Alanine, aspartate and glutamate metabolism;00910|Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0675	b0675		698797	699549	-	753	nagD	UMP phosphatase		GO:0046349|amino sugar biosynthetic process		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0676	b0676		699597	700817	-	1221	nagC	DNA-binding transcriptional dual regulator, repressor of N-acetylglucosamine		GO:0005737|cytoplasm;GO:0006350|transcription;GO:0009386|translational attenuation;GO:0016563|transcription activator activity;GO:0016564|transcription repressor activity;GO:0046349|amino sugar biosynthetic process		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0677	b0677		700826	701974	-	1149	nagA	N-acetylglucosamine-6-phosphate deacetylase		GO:0046349|amino sugar biosynthetic process	3.5.1.25|N-acetylglucosamine-6-phosphate deacetylase	00052|Galactose metabolism;00520|Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0678	b0678		702034	702834	-	801	nagB	glucosamine-6-phosphate deaminase		GO:0046349|amino sugar biosynthetic process	3.5.99.6|Glucosamine-6-phosphate deaminase	00520|Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0679	b0679		703167	705113	+	1947	nagE	fused N-acetyl glucosamine specific PTS enzyme: IIC, IIB , and IIA components		GO:0009274|peptidoglycan-based cell wall;GO:0009310|amine catabolic process;GO:0019866|organelle inner membrane;GO:0046349|amino sugar biosynthetic process	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0680	b0680		705316	706980	+	1665	glnS	glutamyl-tRNA synthetase		GO:0005737|cytoplasm;GO:0006418|tRNA aminoacylation for protein translation	6.1.1.18|Glutamine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0681	b0681		707557	708963	+	1407	ybfM	predicted outer membrane porin				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0682	b0682		709013	709339	+	327	ybfN	predicted lipoprotein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0683	b0683		709423	709869	-	447	fur	DNA-binding transcriptional dual regulator of siderophore biosynthesis and transport		GO:0005737|cytoplasm;GO:0006350|transcription;GO:0016564|transcription repressor activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4637	b4637		709862	709948	-	87	uof	ryhB-regulated fur leader peptide				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0684	b0684		710158	710688	-	531	fldA	flavodoxin 1		GO:0009053|electron donor activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0685	b0685		710828	711121	-	294	ybfE	lexA-regulated predicted protein		GO:0009432|SOS response		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0686	b0686		711261	712025	-	765	ybfF	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0687	b0687		712210	712755	+	546	seqA	regulatory protein for replication initiation		GO:0006261|DNA-dependent DNA replication;GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0688	b0688		712781	714421	+	1641	pgm	phosphoglucomutase		GO:0005737|cytoplasm;GO:0006006|glucose metabolic process;GO:0016052|carbohydrate catabolic process	5.4.2.2|Phosphoglucomutase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00052|Galactose metabolism;00230|Purine metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism;00521|Streptomycin biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0689	b0689		714635	715129	+	495	ybfP	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0691	b0691		715170	715820	-	651	ybfG					
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4636	b4636		715944	716093	-	150	ybfI					
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0692	b0692		716169	717488	-	1320	potE	putrescine/proton symporter: putrescine/ornithine antiporter		GO:0006596|polyamine biosynthetic process;GO:0006970|response to osmotic stress;GO:0009274|peptidoglycan-based cell wall;GO:0009310|amine catabolic process;GO:0015496|putrescine:ornithine antiporter activity;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0693	b0693		717485	719683	-	2199	speF	ornithine decarboxylase isozyme, inducible		GO:0006596|polyamine biosynthetic process	4.1.1.17|Ornithine decarboxylase	00330|Arginine and proline metabolism;00480|Glutathione metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4590	b4590		719806	720063	+	258	ybfK	hypothetical protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0694	b0694		720279	720956	-	678	kdpE	DNA-binding response regulator in two-component regulatory system with KdpD		GO:0005737|cytoplasm;GO:0006350|transcription;GO:0016563|transcription activator activity		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0695	b0695		720953	723637	-	2685	kdpD	fused sensory histidine kinase in two-component regulatory system with KdpE: signal sensing protein		GO:0006464|protein modification process;GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0696	b0696		723630	724202	-	573	kdpC	potassium translocating ATPase, subunit C		GO:0009274|peptidoglycan-based cell wall;GO:0015662|ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism;GO:0019866|organelle inner membrane	3.6.3.12|Potassium-transporting ATPase	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0697	b0697		724211	726259	-	2049	kdpB	potassium translocating ATPase, subunit B		GO:0009274|peptidoglycan-based cell wall;GO:0015662|ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism;GO:0019866|organelle inner membrane	3.6.3.12|Potassium-transporting ATPase	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0698	b0698		726282	727955	-	1674	kdpA	potassium translocating ATPase, subunit A		GO:0009274|peptidoglycan-based cell wall;GO:0015662|ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism;GO:0019866|organelle inner membrane	3.6.3.12|Potassium-transporting ATPase	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4513	b4513		727955	728044	-	90	kdpF	potassium ion accessory transporter subunit		GO:0031225|anchored to membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0699	b0699		728357	728563	+	207	ybfA	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0700	b0700		728806	732999	+	4194	rhsC	rhsC element core protein RshC				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0702	b0702		732999	733325	+	327	ybfB	predicted inner membrane protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0703	b0703		733356	734876	+	1521	ybfO					
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0704	b0704		734873	735442	+	570	ybfC	predicted protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b4514	b4514		735668	735907	+	240	ybfQ					
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0705	b0705		736048	737184	+	1137	ybfL					
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0706	b0706		737315	738076	+	762	ybfD	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0707	b0707		738224	738733	+	510	ybgA	conserved protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0708	b0708		738730	740148	+	1419	phr	deoxyribodipyrimidine photolyase, FAD-binding		GO:0005737|cytoplasm;GO:0006281|DNA repair	4.1.99.3|Deoxyribodipyrimidine photo-lyase	
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0709	b0709		740298	741779	-	1482	ybgH	predicted transporter		GO:0009063|amino acid catabolic process;GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0710	b0710		742050	742793	+	744	ybgI	conserved metal-binding protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0711	b0711		742816	743472	+	657	ybgJ	predicted enzyme subunit				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0712	b0712		743466	744398	+	933	ybgK	predicted enzyme subunit				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0713	b0713		744388	745122	+	735	ybgL	predicted lactam utilization protein		GO:0016052|carbohydrate catabolic process;GO:0042493|response to drug		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0714	b0714		745158	745949	+	792	nei	endonuclease VIII/ 5-formyluracil/5-hydroxymethyluracil DNA glycosylase		GO:0005737|cytoplasm;GO:0006281|DNA repair	3.2.-.-|Glycosylases.	00240|Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0715	b0715		745946	746992	-	1047	abrB	predicted regulator		GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0716	b0716		747144	748205	-	1062	ybgO	predicted fimbrial-like adhesin protein				
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0717	b0717		748202	748930	-	729	ybgP	predicted assembly protein		GO:0006457|protein folding		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0718	b0718		748945	751392	-	2448	ybgQ	predicted outer membrane protein		GO:0009274|peptidoglycan-based cell wall;GO:0009279|cell outer membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0719	b0719		751452	752018	-	567	ybgD	predicted fimbrial-like adhesin protein		GO:0009289|fimbrium		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0720	b0720		752408	753691	-	1284	gltA	citrate synthase		GO:0006099|tricarboxylic acid cycle;GO:0009061|anaerobic respiration	2.3.3.1|Citrate (Si)-synthase	00020|Citrate cycle (TCA cycle);00630|Glyoxylate and dicarboxylate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0721	b0721		754400	754789	+	390	sdhC	succinate dehydrogenase, membrane subunit, binds cytochrome b556		GO:0006099|tricarboxylic acid cycle;GO:0009053|electron donor activity;GO:0009060|aerobic respiration;GO:0009274|peptidoglycan-based cell wall;GO:0017004|cytochrome complex assembly;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0722	b0722		754783	755130	+	348	sdhD	succinate dehydrogenase, membrane subunit, binds cytochrome b556		GO:0006099|tricarboxylic acid cycle;GO:0009053|electron donor activity;GO:0009060|aerobic respiration;GO:0009274|peptidoglycan-based cell wall;GO:0019866|organelle inner membrane		
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0723	b0723		755130	756896	+	1767	sdhA	succinate dehydrogenase, flavoprotein subunit		GO:0005737|cytoplasm;GO:0006099|tricarboxylic acid cycle;GO:0009053|electron donor activity;GO:0009060|aerobic respiration	1.3.99.1|Succinate dehydrogenase	00020|Citrate cycle (TCA cycle);00190|Oxidative phosphorylation;00623|2,4-Dichlorobenzoate degradation;00650|Butanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0724	b0724		756912	757628	+	717	sdhB	succinate dehydrogenase, FeS subunit		GO:0005737|cytoplasm;GO:0006099|tricarboxylic acid cycle;GO:0009053|electron donor activity;GO:0009060|aerobic respiration	1.3.99.1|Succinate dehydrogenase	00020|Citrate cycle (TCA cycle);00190|Oxidative phosphorylation;00623|2,4-Dichlorobenzoate degradation;00650|Butanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0726	b0726		757929	760730	+	2802	sucA	2-oxoglutarate decarboxylase, thiamin-requiring		GO:0006099|tricarboxylic acid cycle	1.2.4.2|Oxoglutarate dehydrogenase (succinyl-transferring)	00020|Citrate cycle (TCA cycle);00310|Lysine degradation;00380|Tryptophan metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0727	b0727		760745	761962	+	1218	sucB	dihydrolipoyltranssuccinase		GO:0006099|tricarboxylic acid cycle	2.3.1.61|Dihydrolipoyllysine-residue succinyltransferase	00020|Citrate cycle (TCA cycle);00310|Lysine degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	RefSeq	CDS		b0728	b0728		762237	763403	+	1167	sucC	succinyl-CoA synthetase, beta subunit		GO:0006099|tricarboxylic acid cycle	6.2.1.5|Succinate--CoA ligase (ADP-forming)	00020|Citrate cycle (TCA cycle);00640|Propanoate metabolism;00660|C5-Branched dibasic acid metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
